HACKATHON> show-unicode-characters :all

ARROWS

2190 : ←   #\LEFTWARDS_ARROW
238B : ⎋   #\BROKEN_CIRCLE_WITH_NORTHWEST_ARROW
238C : ⎌   #\UNDO_SYMBOL
238D : ⎍   #\MONOSTABLE_SYMBOL
238E : ⎎   #\HYSTERESIS_SYMBOL
238F : ⎏   #\OPEN-CIRCUIT-OUTPUT_H-TYPE_SYMBOL
2390 : ⎐   #\OPEN-CIRCUIT-OUTPUT_L-TYPE_SYMBOL
2391 : ⎑   #\PASSIVE-PULL-DOWN-OUTPUT_SYMBOL
2392 : ⎒   #\PASSIVE-PULL-UP-OUTPUT_SYMBOL
2393 : ⎓   #\DIRECT_CURRENT_SYMBOL_FORM_TWO
2394 : ⎔   #\SOFTWARE-FUNCTION_SYMBOL
2395 : ⎕   #\APL_FUNCTIONAL_SYMBOL_QUAD
2396 : ⎖   #\DECIMAL_SEPARATOR_KEY_SYMBOL
2397 : ⎗   #\PREVIOUS_PAGE
2398 : ⎘   #\NEXT_PAGE
2399 : ⎙   #\PRINT_SCREEN_SYMBOL
239A : ⎚   #\CLEAR_SCREEN_SYMBOL
239B : ⎛   #\LEFT_PARENTHESIS_UPPER_HOOK
239C : ⎜   #\LEFT_PARENTHESIS_EXTENSION
239D : ⎝   #\LEFT_PARENTHESIS_LOWER_HOOK
239E : ⎞   #\RIGHT_PARENTHESIS_UPPER_HOOK
239F : ⎟   #\RIGHT_PARENTHESIS_EXTENSION
23A0 : ⎠   #\RIGHT_PARENTHESIS_LOWER_HOOK
23A1 : ⎡   #\LEFT_SQUARE_BRACKET_UPPER_CORNER
23A2 : ⎢   #\LEFT_SQUARE_BRACKET_EXTENSION
23A3 : ⎣   #\LEFT_SQUARE_BRACKET_LOWER_CORNER
23A4 : ⎤   #\RIGHT_SQUARE_BRACKET_UPPER_CORNER
23A5 : ⎥   #\RIGHT_SQUARE_BRACKET_EXTENSION
23A6 : ⎦   #\RIGHT_SQUARE_BRACKET_LOWER_CORNER
23A7 : ⎧   #\LEFT_CURLY_BRACKET_UPPER_HOOK
23A8 : ⎨   #\LEFT_CURLY_BRACKET_MIDDLE_PIECE
23A9 : ⎩   #\LEFT_CURLY_BRACKET_LOWER_HOOK
23AA : ⎪   #\CURLY_BRACKET_EXTENSION
23AB : ⎫   #\RIGHT_CURLY_BRACKET_UPPER_HOOK
23AC : ⎬   #\RIGHT_CURLY_BRACKET_MIDDLE_PIECE
23AD : ⎭   #\RIGHT_CURLY_BRACKET_LOWER_HOOK
23AE : ⎮   #\INTEGRAL_EXTENSION
23AF : ⎯   #\HORIZONTAL_LINE_EXTENSION
23B0 : ⎰   #\UPPER_LEFT_OR_LOWER_RIGHT_CURLY_BRACKET_SECTION
23B1 : ⎱   #\UPPER_RIGHT_OR_LOWER_LEFT_CURLY_BRACKET_SECTION
23B2 : ⎲   #\SUMMATION_TOP
23B3 : ⎳   #\SUMMATION_BOTTOM
23B4 : ⎴   #\TOP_SQUARE_BRACKET
23B5 : ⎵   #\BOTTOM_SQUARE_BRACKET
23B6 : ⎶   #\BOTTOM_SQUARE_BRACKET_OVER_TOP_SQUARE_BRACKET
23B7 : ⎷   #\RADICAL_SYMBOL_BOTTOM
23B8 : ⎸   #\LEFT_VERTICAL_BOX_LINE
23B9 : ⎹   #\RIGHT_VERTICAL_BOX_LINE
23BA : ⎺   #\HORIZONTAL_SCAN_LINE-1
23BB : ⎻   #\HORIZONTAL_SCAN_LINE-3
23BC : ⎼   #\HORIZONTAL_SCAN_LINE-7
23BD : ⎽   #\HORIZONTAL_SCAN_LINE-9
23BE : ⎾   #\DENTISTRY_SYMBOL_LIGHT_VERTICAL_AND_TOP_RIGHT
23BF : ⎿   #\DENTISTRY_SYMBOL_LIGHT_VERTICAL_AND_BOTTOM_RIGHT
23C0 : ⏀   #\DENTISTRY_SYMBOL_LIGHT_VERTICAL_WITH_CIRCLE
23C1 : ⏁   #\DENTISTRY_SYMBOL_LIGHT_DOWN_AND_HORIZONTAL_WITH_CIRCLE
23C2 : ⏂   #\DENTISTRY_SYMBOL_LIGHT_UP_AND_HORIZONTAL_WITH_CIRCLE
23C3 : ⏃   #\DENTISTRY_SYMBOL_LIGHT_VERTICAL_WITH_TRIANGLE
23C4 : ⏄   #\DENTISTRY_SYMBOL_LIGHT_DOWN_AND_HORIZONTAL_WITH_TRIANGLE
23C5 : ⏅   #\DENTISTRY_SYMBOL_LIGHT_UP_AND_HORIZONTAL_WITH_TRIANGLE
23C6 : ⏆   #\DENTISTRY_SYMBOL_LIGHT_VERTICAL_AND_WAVE
23C7 : ⏇   #\DENTISTRY_SYMBOL_LIGHT_DOWN_AND_HORIZONTAL_WITH_WAVE
23C8 : ⏈   #\DENTISTRY_SYMBOL_LIGHT_UP_AND_HORIZONTAL_WITH_WAVE
23C9 : ⏉   #\DENTISTRY_SYMBOL_LIGHT_DOWN_AND_HORIZONTAL
23CA : ⏊   #\DENTISTRY_SYMBOL_LIGHT_UP_AND_HORIZONTAL
23CB : ⏋   #\DENTISTRY_SYMBOL_LIGHT_VERTICAL_AND_TOP_LEFT
23CC : ⏌   #\DENTISTRY_SYMBOL_LIGHT_VERTICAL_AND_BOTTOM_LEFT
23CD : ⏍   #\SQUARE_FOOT
23CE : ⏎   #\RETURN_SYMBOL
23CF : ⏏   #\EJECT_SYMBOL
23D0 : ⏐   #\VERTICAL_LINE_EXTENSION
23D1 : ⏑   #\METRICAL_BREVE
23D2 : ⏒   #\METRICAL_LONG_OVER_SHORT
23D3 : ⏓   #\METRICAL_SHORT_OVER_LONG
23D4 : ⏔   #\METRICAL_LONG_OVER_TWO_SHORTS
23D5 : ⏕   #\METRICAL_TWO_SHORTS_OVER_LONG
23D6 : ⏖   #\METRICAL_TWO_SHORTS_JOINED
23D7 : ⏗   #\METRICAL_TRISEME
23D8 : ⏘   #\METRICAL_TETRASEME
23D9 : ⏙   #\METRICAL_PENTASEME
23DA : ⏚   #\EARTH_GROUND
23DB : ⏛   #\FUSE
23DC : ⏜   #\TOP_PARENTHESIS
23DD : ⏝   #\BOTTOM_PARENTHESIS
23DE : ⏞   #\TOP_CURLY_BRACKET
23DF : ⏟   #\BOTTOM_CURLY_BRACKET
23E0 : ⏠   #\TOP_TORTOISE_SHELL_BRACKET
23E1 : ⏡   #\BOTTOM_TORTOISE_SHELL_BRACKET
23E2 : ⏢   #\WHITE_TRAPEZIUM
23E3 : ⏣   #\BENZENE_RING_WITH_CIRCLE
23E4 : ⏤   #\STRAIGHTNESS
23E5 : ⏥   #\FLATNESS
23E6 : ⏦   #\AC_CURRENT
23E7 : ⏧   #\ELECTRICAL_INTERSECTION
23E8 : ⏨   #\DECIMAL_EXPONENT_SYMBOL
23E9 : ⏩   #\BLACK_RIGHT-POINTING_DOUBLE_TRIANGLE
23EA : ⏪   #\BLACK_LEFT-POINTING_DOUBLE_TRIANGLE
23EB : ⏫   #\BLACK_UP-POINTING_DOUBLE_TRIANGLE
23EC : ⏬   #\BLACK_DOWN-POINTING_DOUBLE_TRIANGLE
23ED : ⏭   #\BLACK_RIGHT-POINTING_DOUBLE_TRIANGLE_WITH_VERTICAL_BAR
23EE : ⏮   #\BLACK_LEFT-POINTING_DOUBLE_TRIANGLE_WITH_VERTICAL_BAR
23EF : ⏯   #\BLACK_RIGHT-POINTING_TRIANGLE_WITH_DOUBLE_VERTICAL_BAR
23F0 : ⏰   #\ALARM_CLOCK
23F1 : ⏱   #\STOPWATCH
23F2 : ⏲   #\TIMER_CLOCK
23F3 : ⏳   #\HOURGLASS_WITH_FLOWING_SAND
23F4 : ⏴   #\BLACK_MEDIUM_LEFT-POINTING_TRIANGLE
23F5 : ⏵   #\BLACK_MEDIUM_RIGHT-POINTING_TRIANGLE
23F6 : ⏶   #\BLACK_MEDIUM_UP-POINTING_TRIANGLE
23F7 : ⏷   #\BLACK_MEDIUM_DOWN-POINTING_TRIANGLE
23F8 : ⏸   #\DOUBLE_VERTICAL_BAR
23F9 : ⏹   #\BLACK_SQUARE_FOR_STOP
23FA : ⏺   #\BLACK_CIRCLE_FOR_RECORD
23FB : ⏻   #\U23FB
23FC : ⏼   #\U23FC
23FD : ⏽   #\U23FD
23FE : ⏾   #\U23FE
23FF : ⏿   #\U23FF

NUMBER-FORMS

2150 : ⅐   #\VULGAR_FRACTION_ONE_SEVENTH
2151 : ⅑   #\VULGAR_FRACTION_ONE_NINTH
2152 : ⅒   #\VULGAR_FRACTION_ONE_TENTH
2153 : ⅓   #\VULGAR_FRACTION_ONE_THIRD
2154 : ⅔   #\VULGAR_FRACTION_TWO_THIRDS
2155 : ⅕   #\VULGAR_FRACTION_ONE_FIFTH
2156 : ⅖   #\VULGAR_FRACTION_TWO_FIFTHS
2157 : ⅗   #\VULGAR_FRACTION_THREE_FIFTHS
2158 : ⅘   #\VULGAR_FRACTION_FOUR_FIFTHS
2159 : ⅙   #\VULGAR_FRACTION_ONE_SIXTH
215A : ⅚   #\VULGAR_FRACTION_FIVE_SIXTHS
215B : ⅛   #\VULGAR_FRACTION_ONE_EIGHTH
215C : ⅜   #\VULGAR_FRACTION_THREE_EIGHTHS
215D : ⅝   #\VULGAR_FRACTION_FIVE_EIGHTHS
215E : ⅞   #\VULGAR_FRACTION_SEVEN_EIGHTHS
215F : ⅟   #\FRACTION_NUMERATOR_ONE
2160 : Ⅰ   #\ROMAN_NUMERAL_ONE
2161 : Ⅱ   #\ROMAN_NUMERAL_TWO
2162 : Ⅲ   #\ROMAN_NUMERAL_THREE
2163 : Ⅳ   #\ROMAN_NUMERAL_FOUR
2164 : Ⅴ   #\ROMAN_NUMERAL_FIVE
2165 : Ⅵ   #\ROMAN_NUMERAL_SIX
2166 : Ⅶ   #\ROMAN_NUMERAL_SEVEN
2167 : Ⅷ   #\ROMAN_NUMERAL_EIGHT
2168 : Ⅸ   #\ROMAN_NUMERAL_NINE
2169 : Ⅹ   #\ROMAN_NUMERAL_TEN
216A : Ⅺ   #\ROMAN_NUMERAL_ELEVEN
216B : Ⅻ   #\ROMAN_NUMERAL_TWELVE
216C : Ⅼ   #\ROMAN_NUMERAL_FIFTY
216D : Ⅽ   #\ROMAN_NUMERAL_ONE_HUNDRED
216E : Ⅾ   #\ROMAN_NUMERAL_FIVE_HUNDRED
216F : Ⅿ   #\ROMAN_NUMERAL_ONE_THOUSAND
2170 : ⅰ   #\SMALL_ROMAN_NUMERAL_ONE
2171 : ⅱ   #\SMALL_ROMAN_NUMERAL_TWO
2172 : ⅲ   #\SMALL_ROMAN_NUMERAL_THREE
2173 : ⅳ   #\SMALL_ROMAN_NUMERAL_FOUR
2174 : ⅴ   #\SMALL_ROMAN_NUMERAL_FIVE
2175 : ⅵ   #\SMALL_ROMAN_NUMERAL_SIX
2176 : ⅶ   #\SMALL_ROMAN_NUMERAL_SEVEN
2177 : ⅷ   #\SMALL_ROMAN_NUMERAL_EIGHT
2178 : ⅸ   #\SMALL_ROMAN_NUMERAL_NINE
2179 : ⅹ   #\SMALL_ROMAN_NUMERAL_TEN
217A : ⅺ   #\SMALL_ROMAN_NUMERAL_ELEVEN
217B : ⅻ   #\SMALL_ROMAN_NUMERAL_TWELVE
217C : ⅼ   #\SMALL_ROMAN_NUMERAL_FIFTY
217D : ⅽ   #\SMALL_ROMAN_NUMERAL_ONE_HUNDRED
217E : ⅾ   #\SMALL_ROMAN_NUMERAL_FIVE_HUNDRED
217F : ⅿ   #\SMALL_ROMAN_NUMERAL_ONE_THOUSAND
2180 : ↀ   #\ROMAN_NUMERAL_ONE_THOUSAND_C_D
2181 : ↁ   #\ROMAN_NUMERAL_FIVE_THOUSAND
2182 : ↂ   #\ROMAN_NUMERAL_TEN_THOUSAND
2183 : Ↄ   #\ROMAN_NUMERAL_REVERSED_ONE_HUNDRED
2184 : ↄ   #\LATIN_SMALL_LETTER_REVERSED_C
2185 : ↅ   #\ROMAN_NUMERAL_SIX_LATE_FORM
2186 : ↆ   #\ROMAN_NUMERAL_FIFTY_EARLY_FORM
2187 : ↇ   #\ROMAN_NUMERAL_FIFTY_THOUSAND
2188 : ↈ   #\ROMAN_NUMERAL_ONE_HUNDRED_THOUSAND
2189 : ↉   #\VULGAR_FRACTION_ZERO_THIRDS
218A : ↊   #\U218A
218B : ↋   #\U218B
218C : ↌   #\U218C
218D : ↍   #\U218D
218E : ↎   #\U218E
218F : ↏   #\U218F

I-CHING-TRIGRAMS

2630 : ☰   #\TRIGRAM_FOR_HEAVEN
2631 : ☱   #\TRIGRAM_FOR_LAKE
2632 : ☲   #\TRIGRAM_FOR_FIRE
2633 : ☳   #\TRIGRAM_FOR_THUNDER
2634 : ☴   #\TRIGRAM_FOR_WIND
2635 : ☵   #\TRIGRAM_FOR_WATER
2636 : ☶   #\TRIGRAM_FOR_MOUNTAIN
2637 : ☷   #\TRIGRAM_FOR_EARTH

I-CHING-SYMBOLS

4DC0 : ䷀   #\HEXAGRAM_FOR_THE_CREATIVE_HEAVEN
4DC1 : ䷁   #\HEXAGRAM_FOR_THE_RECEPTIVE_EARTH
4DC2 : ䷂   #\HEXAGRAM_FOR_DIFFICULTY_AT_THE_BEGINNING
4DC3 : ䷃   #\HEXAGRAM_FOR_YOUTHFUL_FOLLY
4DC4 : ䷄   #\HEXAGRAM_FOR_WAITING
4DC5 : ䷅   #\HEXAGRAM_FOR_CONFLICT
4DC6 : ䷆   #\HEXAGRAM_FOR_THE_ARMY
4DC7 : ䷇   #\HEXAGRAM_FOR_HOLDING_TOGETHER
4DC8 : ䷈   #\HEXAGRAM_FOR_SMALL_TAMING
4DC9 : ䷉   #\HEXAGRAM_FOR_TREADING
4DCA : ䷊   #\HEXAGRAM_FOR_PEACE
4DCB : ䷋   #\HEXAGRAM_FOR_STANDSTILL
4DCC : ䷌   #\HEXAGRAM_FOR_FELLOWSHIP
4DCD : ䷍   #\HEXAGRAM_FOR_GREAT_POSSESSION
4DCE : ䷎   #\HEXAGRAM_FOR_MODESTY
4DCF : ䷏   #\HEXAGRAM_FOR_ENTHUSIASM
4DD0 : ䷐   #\HEXAGRAM_FOR_FOLLOWING
4DD1 : ䷑   #\HEXAGRAM_FOR_WORK_ON_THE_DECAYED
4DD2 : ䷒   #\HEXAGRAM_FOR_APPROACH
4DD3 : ䷓   #\HEXAGRAM_FOR_CONTEMPLATION
4DD4 : ䷔   #\HEXAGRAM_FOR_BITING_THROUGH
4DD5 : ䷕   #\HEXAGRAM_FOR_GRACE
4DD6 : ䷖   #\HEXAGRAM_FOR_SPLITTING_APART
4DD7 : ䷗   #\HEXAGRAM_FOR_RETURN
4DD8 : ䷘   #\HEXAGRAM_FOR_INNOCENCE
4DD9 : ䷙   #\HEXAGRAM_FOR_GREAT_TAMING
4DDA : ䷚   #\HEXAGRAM_FOR_MOUTH_CORNERS
4DDB : ䷛   #\HEXAGRAM_FOR_GREAT_PREPONDERANCE
4DDC : ䷜   #\HEXAGRAM_FOR_THE_ABYSMAL_WATER
4DDD : ䷝   #\HEXAGRAM_FOR_THE_CLINGING_FIRE
4DDE : ䷞   #\HEXAGRAM_FOR_INFLUENCE
4DDF : ䷟   #\HEXAGRAM_FOR_DURATION
4DE0 : ䷠   #\HEXAGRAM_FOR_RETREAT
4DE1 : ䷡   #\HEXAGRAM_FOR_GREAT_POWER
4DE2 : ䷢   #\HEXAGRAM_FOR_PROGRESS
4DE3 : ䷣   #\HEXAGRAM_FOR_DARKENING_OF_THE_LIGHT
4DE4 : ䷤   #\HEXAGRAM_FOR_THE_FAMILY
4DE5 : ䷥   #\HEXAGRAM_FOR_OPPOSITION
4DE6 : ䷦   #\HEXAGRAM_FOR_OBSTRUCTION
4DE7 : ䷧   #\HEXAGRAM_FOR_DELIVERANCE
4DE8 : ䷨   #\HEXAGRAM_FOR_DECREASE
4DE9 : ䷩   #\HEXAGRAM_FOR_INCREASE
4DEA : ䷪   #\HEXAGRAM_FOR_BREAKTHROUGH
4DEB : ䷫   #\HEXAGRAM_FOR_COMING_TO_MEET
4DEC : ䷬   #\HEXAGRAM_FOR_GATHERING_TOGETHER
4DED : ䷭   #\HEXAGRAM_FOR_PUSHING_UPWARD
4DEE : ䷮   #\HEXAGRAM_FOR_OPPRESSION
4DEF : ䷯   #\HEXAGRAM_FOR_THE_WELL
4DF0 : ䷰   #\HEXAGRAM_FOR_REVOLUTION
4DF1 : ䷱   #\HEXAGRAM_FOR_THE_CAULDRON
4DF2 : ䷲   #\HEXAGRAM_FOR_THE_AROUSING_THUNDER
4DF3 : ䷳   #\HEXAGRAM_FOR_THE_KEEPING_STILL_MOUNTAIN
4DF4 : ䷴   #\HEXAGRAM_FOR_DEVELOPMENT
4DF5 : ䷵   #\HEXAGRAM_FOR_THE_MARRYING_MAIDEN
4DF6 : ䷶   #\HEXAGRAM_FOR_ABUNDANCE
4DF7 : ䷷   #\HEXAGRAM_FOR_THE_WANDERER
4DF8 : ䷸   #\HEXAGRAM_FOR_THE_GENTLE_WIND
4DF9 : ䷹   #\HEXAGRAM_FOR_THE_JOYOUS_LAKE
4DFA : ䷺   #\HEXAGRAM_FOR_DISPERSION
4DFB : ䷻   #\HEXAGRAM_FOR_LIMITATION
4DFC : ䷼   #\HEXAGRAM_FOR_INNER_TRUTH
4DFD : ䷽   #\HEXAGRAM_FOR_SMALL_PREPONDERANCE
4DFE : ䷾   #\HEXAGRAM_FOR_AFTER_COMPLETION
4DFF : ䷿   #\HEXAGRAM_FOR_BEFORE_COMPLETION

BRAILLE-PATTERNS

2800 : ⠀   #\BRAILLE_PATTERN_BLANK
2801 : ⠁   #\BRAILLE_PATTERN_DOTS-1
2802 : ⠂   #\BRAILLE_PATTERN_DOTS-2
2803 : ⠃   #\BRAILLE_PATTERN_DOTS-12
2804 : ⠄   #\BRAILLE_PATTERN_DOTS-3
2805 : ⠅   #\BRAILLE_PATTERN_DOTS-13
2806 : ⠆   #\BRAILLE_PATTERN_DOTS-23
2807 : ⠇   #\BRAILLE_PATTERN_DOTS-123
2808 : ⠈   #\BRAILLE_PATTERN_DOTS-4
2809 : ⠉   #\BRAILLE_PATTERN_DOTS-14
280A : ⠊   #\BRAILLE_PATTERN_DOTS-24
280B : ⠋   #\BRAILLE_PATTERN_DOTS-124
280C : ⠌   #\BRAILLE_PATTERN_DOTS-34
280D : ⠍   #\BRAILLE_PATTERN_DOTS-134
280E : ⠎   #\BRAILLE_PATTERN_DOTS-234
280F : ⠏   #\BRAILLE_PATTERN_DOTS-1234
2810 : ⠐   #\BRAILLE_PATTERN_DOTS-5
2811 : ⠑   #\BRAILLE_PATTERN_DOTS-15
2812 : ⠒   #\BRAILLE_PATTERN_DOTS-25
2813 : ⠓   #\BRAILLE_PATTERN_DOTS-125
2814 : ⠔   #\BRAILLE_PATTERN_DOTS-35
2815 : ⠕   #\BRAILLE_PATTERN_DOTS-135
2816 : ⠖   #\BRAILLE_PATTERN_DOTS-235
2817 : ⠗   #\BRAILLE_PATTERN_DOTS-1235
2818 : ⠘   #\BRAILLE_PATTERN_DOTS-45
2819 : ⠙   #\BRAILLE_PATTERN_DOTS-145
281A : ⠚   #\BRAILLE_PATTERN_DOTS-245
281B : ⠛   #\BRAILLE_PATTERN_DOTS-1245
281C : ⠜   #\BRAILLE_PATTERN_DOTS-345
281D : ⠝   #\BRAILLE_PATTERN_DOTS-1345
281E : ⠞   #\BRAILLE_PATTERN_DOTS-2345
281F : ⠟   #\BRAILLE_PATTERN_DOTS-12345
2820 : ⠠   #\BRAILLE_PATTERN_DOTS-6
2821 : ⠡   #\BRAILLE_PATTERN_DOTS-16
2822 : ⠢   #\BRAILLE_PATTERN_DOTS-26
2823 : ⠣   #\BRAILLE_PATTERN_DOTS-126
2824 : ⠤   #\BRAILLE_PATTERN_DOTS-36
2825 : ⠥   #\BRAILLE_PATTERN_DOTS-136
2826 : ⠦   #\BRAILLE_PATTERN_DOTS-236
2827 : ⠧   #\BRAILLE_PATTERN_DOTS-1236
2828 : ⠨   #\BRAILLE_PATTERN_DOTS-46
2829 : ⠩   #\BRAILLE_PATTERN_DOTS-146
282A : ⠪   #\BRAILLE_PATTERN_DOTS-246
282B : ⠫   #\BRAILLE_PATTERN_DOTS-1246
282C : ⠬   #\BRAILLE_PATTERN_DOTS-346
282D : ⠭   #\BRAILLE_PATTERN_DOTS-1346
282E : ⠮   #\BRAILLE_PATTERN_DOTS-2346
282F : ⠯   #\BRAILLE_PATTERN_DOTS-12346
2830 : ⠰   #\BRAILLE_PATTERN_DOTS-56
2831 : ⠱   #\BRAILLE_PATTERN_DOTS-156
2832 : ⠲   #\BRAILLE_PATTERN_DOTS-256
2833 : ⠳   #\BRAILLE_PATTERN_DOTS-1256
2834 : ⠴   #\BRAILLE_PATTERN_DOTS-356
2835 : ⠵   #\BRAILLE_PATTERN_DOTS-1356
2836 : ⠶   #\BRAILLE_PATTERN_DOTS-2356
2837 : ⠷   #\BRAILLE_PATTERN_DOTS-12356
2838 : ⠸   #\BRAILLE_PATTERN_DOTS-456
2839 : ⠹   #\BRAILLE_PATTERN_DOTS-1456
283A : ⠺   #\BRAILLE_PATTERN_DOTS-2456
283B : ⠻   #\BRAILLE_PATTERN_DOTS-12456
283C : ⠼   #\BRAILLE_PATTERN_DOTS-3456
283D : ⠽   #\BRAILLE_PATTERN_DOTS-13456
283E : ⠾   #\BRAILLE_PATTERN_DOTS-23456
283F : ⠿   #\BRAILLE_PATTERN_DOTS-123456
2840 : ⡀   #\BRAILLE_PATTERN_DOTS-7
2841 : ⡁   #\BRAILLE_PATTERN_DOTS-17
2842 : ⡂   #\BRAILLE_PATTERN_DOTS-27
2843 : ⡃   #\BRAILLE_PATTERN_DOTS-127
2844 : ⡄   #\BRAILLE_PATTERN_DOTS-37
2845 : ⡅   #\BRAILLE_PATTERN_DOTS-137
2846 : ⡆   #\BRAILLE_PATTERN_DOTS-237
2847 : ⡇   #\BRAILLE_PATTERN_DOTS-1237
2848 : ⡈   #\BRAILLE_PATTERN_DOTS-47
2849 : ⡉   #\BRAILLE_PATTERN_DOTS-147
284A : ⡊   #\BRAILLE_PATTERN_DOTS-247
284B : ⡋   #\BRAILLE_PATTERN_DOTS-1247
284C : ⡌   #\BRAILLE_PATTERN_DOTS-347
284D : ⡍   #\BRAILLE_PATTERN_DOTS-1347
284E : ⡎   #\BRAILLE_PATTERN_DOTS-2347
284F : ⡏   #\BRAILLE_PATTERN_DOTS-12347
2850 : ⡐   #\BRAILLE_PATTERN_DOTS-57
2851 : ⡑   #\BRAILLE_PATTERN_DOTS-157
2852 : ⡒   #\BRAILLE_PATTERN_DOTS-257
2853 : ⡓   #\BRAILLE_PATTERN_DOTS-1257
2854 : ⡔   #\BRAILLE_PATTERN_DOTS-357
2855 : ⡕   #\BRAILLE_PATTERN_DOTS-1357
2856 : ⡖   #\BRAILLE_PATTERN_DOTS-2357
2857 : ⡗   #\BRAILLE_PATTERN_DOTS-12357
2858 : ⡘   #\BRAILLE_PATTERN_DOTS-457
2859 : ⡙   #\BRAILLE_PATTERN_DOTS-1457
285A : ⡚   #\BRAILLE_PATTERN_DOTS-2457
285B : ⡛   #\BRAILLE_PATTERN_DOTS-12457
285C : ⡜   #\BRAILLE_PATTERN_DOTS-3457
285D : ⡝   #\BRAILLE_PATTERN_DOTS-13457
285E : ⡞   #\BRAILLE_PATTERN_DOTS-23457
285F : ⡟   #\BRAILLE_PATTERN_DOTS-123457
2860 : ⡠   #\BRAILLE_PATTERN_DOTS-67
2861 : ⡡   #\BRAILLE_PATTERN_DOTS-167
2862 : ⡢   #\BRAILLE_PATTERN_DOTS-267
2863 : ⡣   #\BRAILLE_PATTERN_DOTS-1267
2864 : ⡤   #\BRAILLE_PATTERN_DOTS-367
2865 : ⡥   #\BRAILLE_PATTERN_DOTS-1367
2866 : ⡦   #\BRAILLE_PATTERN_DOTS-2367
2867 : ⡧   #\BRAILLE_PATTERN_DOTS-12367
2868 : ⡨   #\BRAILLE_PATTERN_DOTS-467
2869 : ⡩   #\BRAILLE_PATTERN_DOTS-1467
286A : ⡪   #\BRAILLE_PATTERN_DOTS-2467
286B : ⡫   #\BRAILLE_PATTERN_DOTS-12467
286C : ⡬   #\BRAILLE_PATTERN_DOTS-3467
286D : ⡭   #\BRAILLE_PATTERN_DOTS-13467
286E : ⡮   #\BRAILLE_PATTERN_DOTS-23467
286F : ⡯   #\BRAILLE_PATTERN_DOTS-123467
2870 : ⡰   #\BRAILLE_PATTERN_DOTS-567
2871 : ⡱   #\BRAILLE_PATTERN_DOTS-1567
2872 : ⡲   #\BRAILLE_PATTERN_DOTS-2567
2873 : ⡳   #\BRAILLE_PATTERN_DOTS-12567
2874 : ⡴   #\BRAILLE_PATTERN_DOTS-3567
2875 : ⡵   #\BRAILLE_PATTERN_DOTS-13567
2876 : ⡶   #\BRAILLE_PATTERN_DOTS-23567
2877 : ⡷   #\BRAILLE_PATTERN_DOTS-123567
2878 : ⡸   #\BRAILLE_PATTERN_DOTS-4567
2879 : ⡹   #\BRAILLE_PATTERN_DOTS-14567
287A : ⡺   #\BRAILLE_PATTERN_DOTS-24567
287B : ⡻   #\BRAILLE_PATTERN_DOTS-124567
287C : ⡼   #\BRAILLE_PATTERN_DOTS-34567
287D : ⡽   #\BRAILLE_PATTERN_DOTS-134567
287E : ⡾   #\BRAILLE_PATTERN_DOTS-234567
287F : ⡿   #\BRAILLE_PATTERN_DOTS-1234567
2880 : ⢀   #\BRAILLE_PATTERN_DOTS-8
2881 : ⢁   #\BRAILLE_PATTERN_DOTS-18
2882 : ⢂   #\BRAILLE_PATTERN_DOTS-28
2883 : ⢃   #\BRAILLE_PATTERN_DOTS-128
2884 : ⢄   #\BRAILLE_PATTERN_DOTS-38
2885 : ⢅   #\BRAILLE_PATTERN_DOTS-138
2886 : ⢆   #\BRAILLE_PATTERN_DOTS-238
2887 : ⢇   #\BRAILLE_PATTERN_DOTS-1238
2888 : ⢈   #\BRAILLE_PATTERN_DOTS-48
2889 : ⢉   #\BRAILLE_PATTERN_DOTS-148
288A : ⢊   #\BRAILLE_PATTERN_DOTS-248
288B : ⢋   #\BRAILLE_PATTERN_DOTS-1248
288C : ⢌   #\BRAILLE_PATTERN_DOTS-348
288D : ⢍   #\BRAILLE_PATTERN_DOTS-1348
288E : ⢎   #\BRAILLE_PATTERN_DOTS-2348
288F : ⢏   #\BRAILLE_PATTERN_DOTS-12348
2890 : ⢐   #\BRAILLE_PATTERN_DOTS-58
2891 : ⢑   #\BRAILLE_PATTERN_DOTS-158
2892 : ⢒   #\BRAILLE_PATTERN_DOTS-258
2893 : ⢓   #\BRAILLE_PATTERN_DOTS-1258
2894 : ⢔   #\BRAILLE_PATTERN_DOTS-358
2895 : ⢕   #\BRAILLE_PATTERN_DOTS-1358
2896 : ⢖   #\BRAILLE_PATTERN_DOTS-2358
2897 : ⢗   #\BRAILLE_PATTERN_DOTS-12358
2898 : ⢘   #\BRAILLE_PATTERN_DOTS-458
2899 : ⢙   #\BRAILLE_PATTERN_DOTS-1458
289A : ⢚   #\BRAILLE_PATTERN_DOTS-2458
289B : ⢛   #\BRAILLE_PATTERN_DOTS-12458
289C : ⢜   #\BRAILLE_PATTERN_DOTS-3458
289D : ⢝   #\BRAILLE_PATTERN_DOTS-13458
289E : ⢞   #\BRAILLE_PATTERN_DOTS-23458
289F : ⢟   #\BRAILLE_PATTERN_DOTS-123458
28A0 : ⢠   #\BRAILLE_PATTERN_DOTS-68
28A1 : ⢡   #\BRAILLE_PATTERN_DOTS-168
28A2 : ⢢   #\BRAILLE_PATTERN_DOTS-268
28A3 : ⢣   #\BRAILLE_PATTERN_DOTS-1268
28A4 : ⢤   #\BRAILLE_PATTERN_DOTS-368
28A5 : ⢥   #\BRAILLE_PATTERN_DOTS-1368
